"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
420,5,"DZA","Algeria",13,"Boumerdès",420,"Ouled Hedadj","DZ.BM.OH",NA,"3528","Commune","Commune","","Ouled Hadjadj|Awla-d Hadda-j"
421,5,"DZA","Algeria",13,"Boumerdès",421,"Ouled Moussa","DZ.BM.OM",NA,"3517","Commune","Commune","","Awla-d Mussa"
422,5,"DZA","Algeria",13,"Boumerdès",422,"Si Mustapha","DZ.BM.SM",NA,"3511","Commune","Commune","",""
423,5,"DZA","Algeria",13,"Boumerdès",423,"Sidi Daoud","DZ.BM.SD",NA,"3506","Commune-Cotiere","Commune-Cotiere","",""
424,5,"DZA","Algeria",13,"Boumerdès",424,"Souk El Had","DZ.BM.SH",NA,"3526","Commune","Commune","",""
425,5,"DZA","Algeria",13,"Boumerdès",425,"Taourga","DZ.BM.TA",NA,"3520","Commune","Commune","",""
426,5,"DZA","Algeria",13,"Boumerdès",426,"Thenia","DZ.BM.TH",NA,"3514","Commune-Cotiere","Commune-Cotiere","","Tinyah"
427,5,"DZA","Algeria",13,"Boumerdès",427,"Tidjelabine","DZ.BM.TJ",NA,"3512","Commune","Commune","",""
428,5,"DZA","Algeria",13,"Boumerdès",428,"Timezrit","DZ.BM.TM",NA,"3515","Commune","Commune","","Timazrit"
429,5,"DZA","Algeria",13,"Boumerdès",429,"Zemmouri","DZ.BM.ZE",NA,"3510","Commune-Cotiere","Commune-Cotiere","",""
430,5,"DZA","Algeria",14,"Chlef",430,"Abou El Hassen","DZ.CH.AH",NA,"222","Commune","Commune","","Abu-al-Hassan"
431,5,"DZA","Algeria",14,"Chlef",431,"Ain Merrane","DZ.CH.AM",NA,"232","Commune","Commune","","Ain Merane|`Ayn Maran"
432,5,"DZA","Algeria",14,"Chlef",432,"Benairia","DZ.CH.BN",NA,"203","Commune","Commune","",""
433,5,"DZA","Algeria",14,"Chlef",433,"Beni Bouattab","DZ.CH.BB",NA,"235","Commune","Commune","",""
434,5,"DZA","Algeria",14,"Chlef",434,"Beni Haoua","DZ.CH.BH",NA,"207","Commune-Cotiere","Commune-Cotiere","","Bani- Hawa"
435,5,"DZA","Algeria",14,"Chlef",435,"Beni Rached","DZ.CH.BR",NA,"213","Commune","Commune","",""
436,5,"DZA","Algeria",14,"Chlef",436,"Boukadir","DZ.CH.BK",NA,"212","Commune","Commune","","Bu Qadir"
437,5,"DZA","Algeria",14,"Chlef",437,"Bouzeghaia","DZ.CH.BZ",NA,"231","Commune","Commune","",""
438,5,"DZA","Algeria",14,"Chlef",438,"Breira","DZ.CH.BA",NA,"234","Commune","Commune","",""
439,5,"DZA","Algeria",14,"Chlef",439,"Chettia","DZ.CH.CT",NA,"224","Commune","Commune","","ash-Shattiyah"
440,5,"DZA","Algeria",14,"Chlef",440,"Chlef","DZ.CH.CL",NA,"201","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","ash-Shalif"
441,5,"DZA","Algeria",14,"Chlef",441,"Dahra","DZ.CH.DA",NA,"217","Commune-Cotiere","Commune-Cotiere","",""
442,5,"DZA","Algeria",14,"Chlef",442,"El Hadjadj","DZ.CH.EH",NA,"227","Commune","Commune","",""
443,5,"DZA","Algeria",14,"Chlef",443,"El Karimia","DZ.CH.EK",NA,"204","Commune","Commune","",""
444,5,"DZA","Algeria",14,"Chlef",444,"El Marsa","DZ.CH.EM",NA,"223","Commune-Cotiere","Commune-Cotiere","",""
445,5,"DZA","Algeria",14,"Chlef",445,"Harchoune","DZ.CH.HA",NA,"209","Commune","Commune","","Harchoun"
446,5,"DZA","Algeria",14,"Chlef",446,"Herenfa","DZ.CH.HE",NA,"215","Commune","Commune","",""
447,5,"DZA","Algeria",14,"Chlef",447,"Labiod Medjadja","DZ.CH.LM",NA,"228","Commune","Commune","","Labiodh Medjadja"
448,5,"DZA","Algeria",14,"Chlef",448,"Moussadek","DZ.CH.MO",NA,"226","Commune","Commune","",""
449,5,"DZA","Algeria",14,"Chlef",449,"Oued Fodda","DZ.CH.OF",NA,"229","Commune","Commune","","Wadi al-Fiddah"
450,5,"DZA","Algeria",14,"Chlef",450,"Oued Goussine","DZ.CH.OG",NA,"216","Commune-Cotiere","Commune-Cotiere","","Oued Ghoussine"
451,5,"DZA","Algeria",14,"Chlef",451,"Oued Sly","DZ.CH.OS",NA,"221","Commune","Commune","","Wadi Sali"
452,5,"DZA","Algeria",14,"Chlef",452,"Ouled Abbes","DZ.CH.OA",NA,"218","Commune","Commune","",""
453,5,"DZA","Algeria",14,"Chlef",453,"Ouled Ben Abdelkader","DZ.CH.OB",NA,"230","Commune","Commune","",""
454,5,"DZA","Algeria",14,"Chlef",454,"Ouled Fares","DZ.CH.OR",NA,"210","Commune","Commune","",""
455,5,"DZA","Algeria",14,"Chlef",455,"Oum Drou","DZ.CH.OD",NA,"233","Commune","Commune","",""
456,5,"DZA","Algeria",14,"Chlef",456,"Sendjas","DZ.CH.SE",NA,"219","Commune","Commune","",""
457,5,"DZA","Algeria",14,"Chlef",457,"Sidi Abderrahmane","DZ.CH.SR",NA,"225","Commune-Cotiere","Commune-Cotiere","",""
458,5,"DZA","Algeria",14,"Chlef",458,"Sidi Akkacha","DZ.CH.SK",NA,"211","Commune","Commune","","Sidi Ukaskah"
459,5,"DZA","Algeria",14,"Chlef",459,"Sobha","DZ.CH.SO",NA,"208","Commune","Commune","",""
460,5,"DZA","Algeria",14,"Chlef",460,"Tadjena","DZ.CH.TJ",NA,"205","Commune","Commune","",""
461,5,"DZA","Algeria",14,"Chlef",461,"Taougrit","DZ.CH.TG",NA,"206","Commune","Commune","","Taougrite"
462,5,"DZA","Algeria",14,"Chlef",462,"Telassa","DZ.CH.TL",NA,"214","Commune","Commune","","Talassa"
463,5,"DZA","Algeria",14,"Chlef",463,"Tenes","DZ.CH.TN",NA,"202","Commune-Cotiere","Commune-Cotiere","","Tanas"
464,5,"DZA","Algeria",14,"Chlef",464,"Zeboudja","DZ.CH.ZE",NA,"220","Commune","Commune","",""
465,5,"DZA","Algeria",15,"Constantine",465,"Ain Abid","DZ.CO.AA",NA,"2507","Commune","Commune","","`Ayn Abid"
466,5,"DZA","Algeria",15,"Constantine",466,"Ain Semara","DZ.CO.AS",NA,"2510","Commune","Commune","","Ain Smara|`Ayn Samara"
467,5,"DZA","Algeria",15,"Constantine",467,"Ben Badis","DZ.CO.BB",NA,"2503","Commune","Commune","","El Horia"
468,5,"DZA","Algeria",15,"Constantine",468,"Beni Hamidane","DZ.CO.BH",NA,"2508","Commune","Commune","","Beni Hamidene"
469,5,"DZA","Algeria",15,"Constantine",469,"Boudjeriou Messaoud","DZ.CO.BM",NA,"2511","Commune","Commune","","Mesaoud Boudjeriou"
470,5,"DZA","Algeria",15,"Constantine",470,"Constantine","DZ.CO.CO",NA,"2501","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Qustantinah"
471,5,"DZA","Algeria",15,"Constantine",471,"Didouche Mourad","DZ.CO.DM",NA,"2505","Commune","Commune","","Didush Murad"
472,5,"DZA","Algeria",15,"Constantine",472,"El Khroub","DZ.CO.EK",NA,"2506","Commune","Commune","","al-Khurub"
473,5,"DZA","Algeria",15,"Constantine",473,"Hamma Bouziane","DZ.CO.HB",NA,"2502","Commune","Commune","","Hamma Bu Ziyan"
474,5,"DZA","Algeria",15,"Constantine",474,"Ibn Ziad","DZ.CO.IZ",NA,"2512","Commune","Commune","",""
475,5,"DZA","Algeria",15,"Constantine",475,"Ouled Rahmoune","DZ.CO.OR",NA,"2509","Commune","Commune","","Ouled Rahmoun"
476,5,"DZA","Algeria",15,"Constantine",476,"Zighoud Youcef","DZ.CO.ZY",NA,"2504","Commune","Commune","","Zighut Yusuf"
477,5,"DZA","Algeria",16,"Djelfa",477,"Ain Chouhada","DZ.DJ.AC",NA,"1723","Commune","Commune","",""
478,5,"DZA","Algeria",16,"Djelfa",478,"Ain El Ibel","DZ.DJ.AI",NA,"1730","Commune","Commune","","`Ayn-al-Ibil"
479,5,"DZA","Algeria",16,"Djelfa",479,"Ain Fekka","DZ.DJ.AF",NA,"1735","Commune","Commune","",""
480,5,"DZA","Algeria",16,"Djelfa",480,"Ain Maabed","DZ.DJ.AM",NA,"1705","Commune","Commune","",""
481,5,"DZA","Algeria",16,"Djelfa",481,"Ain Oussera","DZ.DJ.AO",NA,"1731","Commune","Commune","","Ain Ouessara|`Ayn Wissarah"
482,5,"DZA","Algeria",16,"Djelfa",482,"Amourah","DZ.DJ.AR",NA,"1734","Commune","Commune","","Amoura"
483,5,"DZA","Algeria",16,"Djelfa",483,"Benhar","DZ.DJ.BH",NA,"1732","Commune","Commune","",""
484,5,"DZA","Algeria",16,"Djelfa",484,"Benyacoub","DZ.DJ.BY",NA,"1727","Commune","Commune","","Beni Yagoub"
485,5,"DZA","Algeria",16,"Djelfa",485,"Birine","DZ.DJ.BI",NA,"1708","Commune","Commune","","Birin"
486,5,"DZA","Algeria",16,"Djelfa",486,"Bouira Lahdab","DZ.DJ.BL",NA,"1709","Commune","Commune","",""
487,5,"DZA","Algeria",16,"Djelfa",487,"Charef","DZ.DJ.CH",NA,"1726","Commune","Commune","","Sha-rif"
488,5,"DZA","Algeria",16,"Djelfa",488,"Dar Chioukh","DZ.DJ.DC",NA,"1725","Commune","Commune","","Dar Shiyukh"
489,5,"DZA","Algeria",16,"Djelfa",489,"Deldoul","DZ.DJ.DE",NA,"1729","Commune","Commune","",""
490,5,"DZA","Algeria",16,"Djelfa",490,"Djelfa","DZ.DJ.DJ",NA,"1701","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Jilfah"
491,5,"DZA","Algeria",16,"Djelfa",491,"Douis","DZ.DJ.DO",NA,"1715","Commune","Commune","",""
492,5,"DZA","Algeria",16,"Djelfa",492,"El Guedid","DZ.DJ.EG",NA,"1703","Commune","Commune","","El Gueddid"
493,5,"DZA","Algeria",16,"Djelfa",493,"El Idrissia","DZ.DJ.EI",NA,"1714","Commune","Commune","","al-Idrisiyah"
494,5,"DZA","Algeria",16,"Djelfa",494,"El Khemis","DZ.DJ.EK",NA,"1711","Commune","Commune","",""
495,5,"DZA","Algeria",16,"Djelfa",495,"Faidh El Botma","DZ.DJ.FB",NA,"1707","Commune","Commune","","Feidh El Botma"
496,5,"DZA","Algeria",16,"Djelfa",496,"Guernini","DZ.DJ.GN",NA,"1721","Commune","Commune","",""
497,5,"DZA","Algeria",16,"Djelfa",497,"Guettara","DZ.DJ.GT",NA,"1718","Commune","Commune","",""
498,5,"DZA","Algeria",16,"Djelfa",498,"Had Sahary","DZ.DJ.HS",NA,"1720","Commune","Commune","",""
499,5,"DZA","Algeria",16,"Djelfa",499,"Hassi Bahbah","DZ.DJ.HB",NA,"1704","Commune","Commune","","Hassi Bahbah"
500,5,"DZA","Algeria",16,"Djelfa",500,"Hassi El Euch","DZ.DJ.HE",NA,"1716","Commune","Commune","",""
501,5,"DZA","Algeria",16,"Djelfa",501,"Hassi Fedoul","DZ.DJ.HF",NA,"1733","Commune","Commune","","Hassi Fdoul"
502,5,"DZA","Algeria",16,"Djelfa",502,"M'Liliha","DZ.DJ.ML",NA,"1713","Commune","Commune","","Mliliha"
503,5,"DZA","Algeria",16,"Djelfa",503,"Messaad","DZ.DJ.ME",NA,"1717","Commune","Commune","","Mi-s`ad"
504,5,"DZA","Algeria",16,"Djelfa",504,"Moudjebara","DZ.DJ.MO",NA,"1702","Commune","Commune","","Mouadjebar"
505,5,"DZA","Algeria",16,"Djelfa",505,"Oum Laadham","DZ.DJ.OL",NA,"1724","Commune","Commune","",""
506,5,"DZA","Algeria",16,"Djelfa",506,"Sed Rahal","DZ.DJ.SR",NA,"1706","Commune","Commune","",""
507,5,"DZA","Algeria",16,"Djelfa",507,"Selmana","DZ.DJ.SE",NA,"1722","Commune","Commune","",""
508,5,"DZA","Algeria",16,"Djelfa",508,"Sidi Baizid","DZ.DJ.SB",NA,"1712","Commune","Commune","",""
509,5,"DZA","Algeria",16,"Djelfa",509,"Sidi Ladjel","DZ.DJ.SL",NA,"1719","Commune","Commune","","Sidi Laadjel"
510,5,"DZA","Algeria",16,"Djelfa",510,"Tadmit","DZ.DJ.TA",NA,"1736","Commune","Commune","",""
511,5,"DZA","Algeria",16,"Djelfa",511,"Zaafrane","DZ.DJ.ZF",NA,"1728","Commune","Commune","",""
512,5,"DZA","Algeria",16,"Djelfa",512,"Zaccar","DZ.DJ.ZC",NA,"1710","Commune","Commune","","Zakkar"
513,5,"DZA","Algeria",17,"El Bayadh",513,"Ain El Orak","DZ.EB.AO",NA,"3208","Commune","Commune","",""
514,5,"DZA","Algeria",17,"El Bayadh",514,"Arbaouat","DZ.EB.AR",NA,"3209","Commune","Commune","",""
515,5,"DZA","Algeria",17,"El Bayadh",515,"Boualem","DZ.EB.BL",NA,"3206","Commune","Commune","","Hadj Mechri Boualem"
516,5,"DZA","Algeria",17,"El Bayadh",516,"Bougtoub","DZ.EB.BG",NA,"3210","Commune","Commune","",""
517,5,"DZA","Algeria",17,"El Bayadh",517,"Boussemghoun","DZ.EB.BS",NA,"3213","Commune","Commune","",""
518,5,"DZA","Algeria",17,"El Bayadh",518,"Brezina","DZ.EB.BR",NA,"3204","Commune","Commune","","Brizyanah"
519,5,"DZA","Algeria",17,"El Bayadh",519,"Cheguig","DZ.EB.CG",NA,"3217","Commune","Commune","",""
520,5,"DZA","Algeria",17,"El Bayadh",520,"Chellala","DZ.EB.CL",NA,"3214","Commune","Commune","",""
521,5,"DZA","Algeria",17,"El Bayadh",521,"El Bayadh","DZ.EB.EY",NA,"3201","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","al-Bayadh"
522,5,"DZA","Algeria",17,"El Bayadh",522,"El Biodh Sidi Cheikh","DZ.EB.ES",NA,"3207","Commune","Commune","","El Abiodh Sidi Cheikh|al-Abyad Si-di- Shaykh"
523,5,"DZA","Algeria",17,"El Bayadh",523,"El Bnoud","DZ.EB.EN",NA,"3216","Commune","Commune","",""
524,5,"DZA","Algeria",17,"El Bayadh",524,"El Kheither","DZ.EB.EK",NA,"3211","Commune","Commune","",""
525,5,"DZA","Algeria",17,"El Bayadh",525,"El Mehara","DZ.EB.EM",NA,"3219","Commune","Commune","",""
526,5,"DZA","Algeria",17,"El Bayadh",526,"Ghassoul","DZ.EB.GH",NA,"3205","Commune","Commune","",""
527,5,"DZA","Algeria",17,"El Bayadh",527,"Kef El Ahmar","DZ.EB.KA",NA,"3212","Commune","Commune","",""
528,5,"DZA","Algeria",17,"El Bayadh",528,"Krakda","DZ.EB.KR",NA,"3215","Commune","Commune","",""
529,5,"DZA","Algeria",17,"El Bayadh",529,"Rogassa","DZ.EB.RO",NA,"3202","Commune","Commune","",""
530,5,"DZA","Algeria",17,"El Bayadh",530,"Sidi Ameur","DZ.EB.SA",NA,"3218","Commune","Commune","",""
531,5,"DZA","Algeria",17,"El Bayadh",531,"Sidi Slimane","DZ.EB.SS",NA,"3221","Commune","Commune","",""
532,5,"DZA","Algeria",17,"El Bayadh",532,"Sidi Tifour","DZ.EB.ST",NA,"3222","Commune","Commune","",""
533,5,"DZA","Algeria",17,"El Bayadh",533,"Stitten","DZ.EB.SN",NA,"3203","Commune","Commune","",""
534,5,"DZA","Algeria",17,"El Bayadh",534,"Tousmouline","DZ.EB.TO",NA,"3220","Commune","Commune","",""
535,5,"DZA","Algeria",18,"El Oued",535,"Bayadha","DZ.EO.BA",NA,"3904","Commune","Commune","",""
536,5,"DZA","Algeria",18,"El Oued",536,"Ben Guecha","DZ.EO.BG",NA,"3919","Commune","Commune","","Beni Guecha"
537,5,"DZA","Algeria",18,"El Oued",537,"Debila","DZ.EO.DE",NA,"3911","Commune","Commune","","Djebila|Dabilah"
538,5,"DZA","Algeria",18,"El Oued",538,"Djamaa","DZ.EO.DJ",NA,"3928","Commune","Commune","","Jama`a"
539,5,"DZA","Algeria",18,"El Oued",539,"Douar El Ma","DZ.EO.DM",NA,"3915","Commune","Commune","",""
540,5,"DZA","Algeria",18,"El Oued",540,"El M'Ghair","DZ.EO.EM",NA,"3927","Commune","Commune","","El Mghair|al-Mighair"
541,5,"DZA","Algeria",18,"El Oued",541,"El Ogla","DZ.EO.EG",NA,"3925","Commune","Commune","",""
542,5,"DZA","Algeria",18,"El Oued",542,"El Oued","DZ.EO.EO",NA,"3901","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","al-Wad"
543,5,"DZA","Algeria",18,"El Oued",543,"Guemar","DZ.EO.GU",NA,"3906","Commune","Commune","","Qamar"
544,5,"DZA","Algeria",18,"El Oued",544,"Hamraia","DZ.EO.HM",NA,"3909","Commune","Commune","",""
545,5,"DZA","Algeria",18,"El Oued",545,"Hassani Abdelkrim","DZ.EO.HA",NA,"3912","Commune","Commune","","Hassan `Abd-al-Karim"
546,5,"DZA","Algeria",18,"El Oued",546,"Hassi Khalifa","DZ.EO.HK",NA,"3913","Commune","Commune","","Hassi Khelifa|Hassi Halifa"
547,5,"DZA","Algeria",18,"El Oued",547,"Kouinine","DZ.EO.KO",NA,"3907","Commune","Commune","",""
548,5,"DZA","Algeria",18,"El Oued",548,"M'Rara","DZ.EO.MR",NA,"3922","Commune","Commune","","Mrara"
549,5,"DZA","Algeria",18,"El Oued",549,"Magrane","DZ.EO.MA",NA,"3918","Commune","Commune","","Maqran"
550,5,"DZA","Algeria",18,"El Oued",550,"Mih Ouansa","DZ.EO.MO",NA,"3926","Commune","Commune","","Mih Ouensa"
551,5,"DZA","Algeria",18,"El Oued",551,"Nakhla","DZ.EO.NA",NA,"3905","Commune","Commune","",""
552,5,"DZA","Algeria",18,"El Oued",552,"Oued El Alenda","DZ.EO.OA",NA,"3903","Commune","Commune","",""
553,5,"DZA","Algeria",18,"El Oued",553,"Oum Touyour","DZ.EO.OT",NA,"3929","Commune","Commune","","Oum Tiour"
554,5,"DZA","Algeria",18,"El Oued",554,"Ourmes","DZ.EO.OU",NA,"3920","Commune","Commune","",""
555,5,"DZA","Algeria",18,"El Oued",555,"Reguiba","DZ.EO.RE",NA,"3908","Commune","Commune","","Raqiba"
556,5,"DZA","Algeria",18,"El Oued",556,"Robbah","DZ.EO.RO",NA,"3902","Commune","Commune","","Rubbah"
557,5,"DZA","Algeria",18,"El Oued",557,"Sidi Amrane","DZ.EO.SM",NA,"3930","Commune","Commune","","Sidi Amran"
558,5,"DZA","Algeria",18,"El Oued",558,"Sidi Aoun","DZ.EO.SA",NA,"3916","Commune","Commune","",""
559,5,"DZA","Algeria",18,"El Oued",559,"Sidi Khelil","DZ.EO.SK",NA,"3923","Commune","Commune","","Sidi Khellil"
560,5,"DZA","Algeria",18,"El Oued",560,"Still","DZ.EO.ST",NA,"3921","Commune","Commune","",""
561,5,"DZA","Algeria",18,"El Oued",561,"Taghzout","DZ.BU.TZ",NA,"3910","Commune","Commune","",""
562,5,"DZA","Algeria",18,"El Oued",562,"Taleb Larbi","DZ.EO.TL",NA,"3914","Commune","Commune","",""
563,5,"DZA","Algeria",18,"El Oued",563,"Tenedla","DZ.EO.TE",NA,"3924","Commune","Commune","","Tendla"
564,5,"DZA","Algeria",18,"El Oued",564,"Trifaoui","DZ.EO.TR",NA,"3917","Commune","Commune","","Trifaou"
565,5,"DZA","Algeria",19,"El Tarf",565,"Ain El Assel","DZ.ET.AA",NA,"3606","Commune","Commune","",""
566,5,"DZA","Algeria",19,"El Tarf",566,"Ain Kerma","DZ.ET.AK",NA,"3621","Commune","Commune","",""
567,5,"DZA","Algeria",19,"El Tarf",567,"Asfour","DZ.ET.AS",NA,"3617","Commune","Commune","",""
568,5,"DZA","Algeria",19,"El Tarf",568,"Ben M'Hidi","DZ.ET.BM",NA,"3603","Commune-Cotiere","Commune-Cotiere","","Ben Mhidi|Ban Mahdi"
569,5,"DZA","Algeria",19,"El Tarf",569,"Berrihane","DZ.ET.BR",NA,"3610","Commune-Cotiere","Commune-Cotiere","",""
570,5,"DZA","Algeria",19,"El Tarf",570,"Besbes","DZ.ET.BS",NA,"3616","Commune","Commune","",""
571,5,"DZA","Algeria",19,"El Tarf",571,"Bougous","DZ.ET.BG",NA,"3604","Commune","Commune","",""
572,5,"DZA","Algeria",19,"El Tarf",572,"Bouhadjar","DZ.ET.BH",NA,"3602","Commune","Commune","",""
573,5,"DZA","Algeria",19,"El Tarf",573,"Bouteldja","DZ.ET.BT",NA,"3608","Commune","Commune","",""
574,5,"DZA","Algeria",19,"El Tarf",574,"Chebaita Mokhtar","DZ.ET.CM",NA,"3615","Commune","Commune","","Chbaita Mokhtar|Saba`ita Muk"
575,5,"DZA","Algeria",19,"El Tarf",575,"Chefia","DZ.ET.CF",NA,"3612","Commune","Commune","",""
576,5,"DZA","Algeria",19,"El Tarf",576,"Chihani","DZ.ET.CH",NA,"3614","Commune","Commune","",""
577,5,"DZA","Algeria",19,"El Tarf",577,"Drean","DZ.ET.DR",NA,"3613","Commune","Commune","","	Dariyan"
578,5,"DZA","Algeria",19,"El Tarf",578,"Echatt","DZ.ET.EC",NA,"3618","Commune-Cotiere","Commune-Cotiere","",""
579,5,"DZA","Algeria",19,"El Tarf",579,"El Aioun","DZ.ET.EA",NA,"3607","Commune","Commune","",""
580,5,"DZA","Algeria",19,"El Tarf",580,"El Kala","DZ.ET.EK",NA,"3605","Commune-Cotiere","Commune-Cotiere","","al-Qal`ah"
581,5,"DZA","Algeria",19,"El Tarf",581,"El Tarf","DZ.ET.ET",NA,"3601","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","El-Tarf|at-Tarif"
582,5,"DZA","Algeria",19,"El Tarf",582,"Hammam Ben Salah","DZ.ET.HB",NA,"3623","Commune","Commune","","Hammam Beni Salah"
583,5,"DZA","Algeria",19,"El Tarf",583,"Lac Des Oiseaux","DZ.ET.LD",NA,"3611","Commune","Commune","",""
584,5,"DZA","Algeria",19,"El Tarf",584,"Oued Zitoun","DZ.ET.OZ",NA,"3622","Commune","Commune","",""
585,5,"DZA","Algeria",19,"El Tarf",585,"Raml Souk","DZ.ET.RS",NA,"3624","Commune","Commune","",""
586,5,"DZA","Algeria",19,"El Tarf",586,"Souarekh","DZ.ET.SO",NA,"3609","Commune-Cotiere","Commune-Cotiere","",""
587,5,"DZA","Algeria",19,"El Tarf",587,"Zerizer","DZ.ET.ZE",NA,"3619","Commune","Commune","",""
588,5,"DZA","Algeria",19,"El Tarf",588,"Zitouna","DZ.ET.ZI",NA,"3620","Commune","Commune","",""
589,5,"DZA","Algeria",20,"Ghardaïa",589,"Berriane","DZ.GR.BE",NA,"4704","Commune","Commune","","Biryan"
590,5,"DZA","Algeria",20,"Ghardaïa",590,"Bounoura","DZ.GR.BO",NA,"4710","Commune","Commune","","Bu Nura"
591,5,"DZA","Algeria",20,"Ghardaïa",591,"Dhayet Bendhahoua","DZ.GR.DB",NA,"4703","Commune","Commune","","Dhayet Bendahoua"
592,5,"DZA","Algeria",20,"Ghardaïa",592,"El Atteuf","DZ.GR.EA",NA,"4707","Commune","Commune","",""
593,5,"DZA","Algeria",20,"Ghardaïa",593,"El Guerrarra","DZ.GR.EG",NA,"4706","Commune","Commune","","El Guerrara|al-Qararah"
594,5,"DZA","Algeria",20,"Ghardaïa",594,"El Meniaa","DZ.GR.EM",NA,"4702","Commune","Commune","","Golea|al-Ghuli-`ah"
595,5,"DZA","Algeria",20,"Ghardaïa",595,"Ghardaia","DZ.GR.GH",NA,"4701","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Ghardayah"
596,5,"DZA","Algeria",20,"Ghardaïa",596,"Hassi Fehal","DZ.GR.HF",NA,"4711","Commune","Commune","","Hassi Lefhal"
597,5,"DZA","Algeria",20,"Ghardaïa",597,"Hassi Gara","DZ.GR.HG",NA,"4712","Commune","Commune","","Hassi El Garaa"
598,5,"DZA","Algeria",20,"Ghardaïa",598,"Mansoura","DZ.BB.MA",NA,"4713","Commune","Commune","","El Mansoura|al-Mansurah"
599,5,"DZA","Algeria",20,"Ghardaïa",599,"Metlili","DZ.GR.ME",NA,"4705","Commune","Commune","","	Matlili"
600,5,"DZA","Algeria",20,"Ghardaïa",600,"Sebseb","DZ.GR.SE",NA,"4709","Commune","Commune","",""
601,5,"DZA","Algeria",20,"Ghardaïa",601,"Zelfana","DZ.GR.ZE",NA,"4708","Commune","Commune","",""
602,5,"DZA","Algeria",21,"Guelma",602,"Ain Ben Beida","DZ.GL.AB",NA,"2414","Commune","Commune","",""
603,5,"DZA","Algeria",21,"Guelma",603,"Ain Larbi","DZ.GL.AL",NA,"2423","Commune","Commune","",""
604,5,"DZA","Algeria",21,"Guelma",604,"Ain Makhlouf","DZ.GL.AM",NA,"2413","Commune","Commune","",""
605,5,"DZA","Algeria",21,"Guelma",605,"Ain Rekada","DZ.GL.AR",NA,"2432","Commune","Commune","","Ain Reggada"
606,5,"DZA","Algeria",21,"Guelma",606,"Ain Sandel","DZ.GL.AS",NA,"2407","Commune","Commune","",""
607,5,"DZA","Algeria",21,"Guelma",607,"Belkheir","DZ.GL.BE",NA,"2410","Commune","Commune","",""
608,5,"DZA","Algeria",21,"Guelma",608,"Ben Djerrah","DZ.GL.BD",NA,"2411","Commune","Commune","","Bendjerrah"
609,5,"DZA","Algeria",21,"Guelma",609,"Beni Mezline","DZ.GL.BZ",NA,"2416","Commune","Commune","",""
610,5,"DZA","Algeria",21,"Guelma",610,"Bordj Sebbat","DZ.GL.BS",NA,"2421","Commune","Commune","","Bordj Sabath"
611,5,"DZA","Algeria",21,"Guelma",611,"Bou Hachana","DZ.GL.BC",NA,"2417","Commune","Commune","","Bouhachana"
612,5,"DZA","Algeria",21,"Guelma",612,"Bou Hamdane","DZ.GL.BH",NA,"2412","Commune","Commune","","Bouhamdane"
613,5,"DZA","Algeria",21,"Guelma",613,"Bouati Mahmoud","DZ.GL.BM",NA,"2403","Commune","Commune","",""
614,5,"DZA","Algeria",21,"Guelma",614,"Bouchekouf","DZ.GL.BO",NA,"2425","Commune","Commune","","Bouchegouf"
615,5,"DZA","Algeria",21,"Guelma",615,"Boumahra Ahmed","DZ.GL.BA",NA,"2431","Commune","Commune","","Bumahra Ahmad"
616,5,"DZA","Algeria",21,"Guelma",616,"Dahouara","DZ.GL.DA",NA,"2409","Commune","Commune","",""
617,5,"DZA","Algeria",21,"Guelma",617,"Djebala El Khemissi","DZ.GL.DK",NA,"2434","Commune","Commune","","Djeballah Khemissi"
618,5,"DZA","Algeria",21,"Guelma",618,"El Fedjoudj","DZ.GL.EF",NA,"2420","Commune","Commune","",""
619,5,"DZA","Algeria",21,"Guelma",619,"Guelma","DZ.GL.GU",NA,"2401","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Qalmah"
620,5,"DZA","Algeria",21,"Guelma",620,"Hammam Debagh","DZ.GL.HD",NA,"2419","Commune","Commune","",""
621,5,"DZA","Algeria",21,"Guelma",621,"Hammam N'Bail","DZ.GL.HN",NA,"2422","Commune","Commune","","Hammam Nbail"
622,5,"DZA","Algeria",21,"Guelma",622,"Helliopolis","DZ.GL.HE",NA,"2426","Commune","Commune","","Heliopolis"
623,5,"DZA","Algeria",21,"Guelma",623,"Houari Boumediene","#N/A",NA,"2427","Commune","Commune","",""
624,5,"DZA","Algeria",21,"Guelma",624,"Kalaat Bousbaa","DZ.GL.KB",NA,"2418","Commune","Commune","","Guelaat Bousbaa"
625,5,"DZA","Algeria",21,"Guelma",625,"Khezzara","DZ.GL.KH",NA,"2415","Commune","Commune","","Khezara"
626,5,"DZA","Algeria",21,"Guelma",626,"Medjaz Ammar","DZ.GL.MA",NA,"2424","Commune","Commune","","Medjez Amar"
